automobile_id,car_model,engine_name,brand_name,length_mm,width_mm,height_mm,kg,search_text,rank
787,2014 BMW 5 Series (F10) LCI,M550d xDrive 8AT AWD (381 HP),BMW,4910.0,1859.0,1453.0,1895.0,2014 BMW 5 Series (F10) LCI M550d xDrive 8AT AWD (381 HP),2
788,2013 BMW 5 Series Touring,M550d xDrive 8AT AWD (381 HP),BMW,4910.0,1859.0,1463.0,1990.0,2013 BMW 5 Series Touring M550d xDrive 8AT AWD (381 HP),2
789,2013 BMW 5 Series Gran Turismo,550i xDrive 8AT AWD (450 HP),BMW,4999.0,1900.0,1560.0,2130.0,2013 BMW 5 Series Gran Turismo 550i xDrive 8AT AWD (450 HP),2
790,BMW 4 Series Coupe (F32) 2013-2018,435i xDrive 6MT AWD (306 HP),BMW,4638.0,1826.0,1361.0,1655.0,BMW 4 Series Coupe (F32) 2013-2018 435i xDrive 6MT AWD (306 HP),2
791,BMW i3 2013-2017,22 kWh with Range Extender (170 HP),BMW,3998.0,1775.0,1577.0,1315.0,BMW i3 2013-2017 22 kWh with Range Extender (170 HP),1
792,BMW Z4 Roadster LCI (E89) 2013-2016,sDrive35i 7AT (306 HP),BMW,4239.0,1791.0,1290.0,1525.0,BMW Z4 Roadster LCI (E89) 2013-2016 sDrive35i 7AT (306 HP),1
793,BMW 2 Series 2013-2017,M240i xDrive 8AT AWD (340 HP),BMW,4455.0,1773.0,1407.0,1615.0,BMW 2 Series 2013-2017 M240i xDrive 8AT AWD (340 HP),2
794,2013 BMW M5,4.4L V8 7AT RWD (560 HP),BMW,4910.0,1890.0,1455.0,1870.0,2013 BMW M5 4.4L V8 7AT RWD (560 HP),2
795,2012 BMW 6 Series Convertible,650i xDrive 8AT AWD (407 HP),BMW,4895.0,1895.0,1364.0,1985.0,2012 BMW 6 Series Convertible 650i xDrive 8AT AWD (407 HP),2
796,2012 BMW 3 Series (F30),330d xDrive 8AT AWD (258 HP),BMW,4624.0,1811.0,1413.0,1685.0,2012 BMW 3 Series (F30) 330d xDrive 8AT AWD (258 HP),2
797,BMW 6 Series Gran Coupe (F06) 2012-2015,650i xDrive 8AT AWD (450 HP),BMW,5006.0,1895.0,1392.0,1940.0,BMW 6 Series Gran Coupe (F06) 2012-2015 650i xDrive 8AT AWD (450 HP),2
798,BMW M6 Coupe (F13) 2012-2014,4.4L V8 7AT (560 HP),BMW,4897.0,1900.0,1369.0,1980.0,BMW M6 Coupe (F13) 2012-2014 4.4L V8 7AT (560 HP),2
799,BMW M6 Cabrio (F12) 2012-2014,4.4l v8,BMW,4897.0,1900.0,1369.0,1980.0,BMW M6 Cabrio (F12) 2012-2014 4.4l v8,2
800,2012 BMW 1 Series 3-door (F21),M135i 8AT xDrive AWD (320 HP),BMW,4341.0,1765.0,1412.0,1590.0,2012 BMW 1 Series 3-door (F21) M135i 8AT xDrive AWD (320 HP),1
801,2012 BMW 3 Series Touring (F31),335d xDrive 8AT AWD (313 HP),BMW,4623.0,1811.0,1430.0,1690.0,2012 BMW 3 Series Touring (F31) 335d xDrive 8AT AWD (313 HP),2
802,BMW 7 Series (F01/02) Facelift 2012-2016,760i 8AT RWD (544 HP),BMW,5080.0,1902.0,1471.0,2105.0,BMW 7 Series (F01/02) Facelift 2012-2016 760i 8AT RWD (544 HP),2
803,2013 BMW X1,28i xDrive 8AT AWD (245 HP),BMW,4478.0,1798.0,1544.0,1670.0,2013 BMW X1 28i xDrive 8AT AWD (245 HP),2
804,BMW 6 Series Coupe (F13) 2011-2015,650i xDrive 8AT AWD (450 HP),BMW,4895.0,1895.0,1369.0,1855.0,BMW 6 Series Coupe (F13) 2011-2015 650i xDrive 8AT AWD (450 HP),2
805,2011 BMW M5,4.4L V8 7AT RWD (560 HP),BMW,4910.0,1891.0,1456.0,1870.0,2011 BMW M5 4.4L V8 7AT RWD (560 HP),2
806,2011 BMW 1 Series (F20),M135i 8AT RWD (320 HP),BMW,4341.0,1765.0,1412.0,1520.0,2011 BMW 1 Series (F20) M135i 8AT RWD (320 HP),1
807,2011 BMW 3 Series Coupe (E92),330d xDrive 6AT AWD (245 HP),BMW,4612.0,1782.0,1395.0,1715.0,2011 BMW 3 Series Coupe (E92) 330d xDrive 6AT AWD (245 HP),2
808,2011 BMW 3 Series Convertible (E93),335is 6MT RWD (320 HP),BMW,4613.0,1782.0,1384.0,1815.0,2011 BMW 3 Series Convertible (E93) 335is 6MT RWD (320 HP),2
809,2010 BMW X6,ActiveHybrid 8AT AWD (485 HP),BMW,4877.0,1984.0,1697.0,2525.0,2010 BMW X6 ActiveHybrid 8AT AWD (485 HP),3
810,2010 BMW X5 (E70),xDrive 35d 6AT AWD (265 HP),BMW,4856.0,1933.0,1775.0,2355.0,2010 BMW X5 (E70) xDrive 35d 6AT AWD (265 HP),2
811,2010 BMW 5 Series Touring,535d 8AT RWD (313 HP),BMW,4907.0,1859.0,1463.0,1900.0,2010 BMW 5 Series Touring 535d 8AT RWD (313 HP),2
812,BMW X3 (F25) 2010-2013,xDrive3.5d 8AT RWD (308),BMW,4648.0,1880.0,1661.0,1925.0,BMW X3 (F25) 2010-2013 xDrive3.5d 8AT RWD (308),2
813,2012 BMW 1 Series Coupe (E82) LCI,135is 7AT RWD (320 HP),BMW,4361.0,1748.0,1407.0,1560.0,2012 BMW 1 Series Coupe (E82) LCI 135is 7AT RWD (320 HP),1
814,2012 BMW 1 Series Convertible (E88),135i 7AT RWD (306 HP),BMW,4361.0,1748.0,1392.0,1680.0,2012 BMW 1 Series Convertible (E88) 135i 7AT RWD (306 HP),2
815,2011 BMW 1 Series M Coupe (E82),3.0L 6MT RWD (340 HP),BMW,4379.0,1803.0,1420.0,1495.0,2011 BMW 1 Series M Coupe (E82) 3.0L 6MT RWD (340 HP),1
816,BMW M3 GTS (E92) 2010-2011,4.4L V8 7AT RWD (450 HP),BMW,4646.0,1803.0,1387.0,1530.0,BMW M3 GTS (E92) 2010-2011 4.4L V8 7AT RWD (450 HP),1
817,BMW M3 Coupe (E92) LCI 2010-2013,4.0L V8 7AT RWD (420 HP),BMW,4615.0,1803.0,1425.0,1600.0,BMW M3 Coupe (E92) LCI 2010-2013 4.0L V8 7AT RWD (420 HP),2
818,BMW Z4 Roadster (E89) 2009-2013,sDrive 35i 6MT RWD (306 HP),BMW,4239.0,1791.0,1290.0,1580.0,BMW Z4 Roadster (E89) 2009-2013 sDrive 35i 6MT RWD (306 HP),1
819,BMW X5 M (E70) 2009-2014,4.4L xDrive V8 6AT AWD (555 HP),BMW,4851.0,1994.0,1763.0,2380.0,BMW X5 M (E70) 2009-2014 4.4L xDrive V8 6AT AWD (555 HP),2
820,BMW X6M (E71) 2009-2014,4.4L V8 6AT (555 HP),BMW,4877.0,1981.0,1684.0,2380.0,BMW X6M (E71) 2009-2014 4.4L V8 6AT (555 HP),2
821,2010 BMW X1,xDrive28i 6AT AWD (258 HP),BMW,4453.0,1796.0,1544.0,1685.0,2010 BMW X1 xDrive28i 6AT AWD (258 HP),2
822,2009 BMW 5-Series Gran Turismo,550i xDrive 8AT (408 HP),BMW,4999.0,1900.0,1560.0,2130.0,2009 BMW 5-Series Gran Turismo 550i xDrive 8AT (408 HP),2
823,2009 BMW 5 Series,3.0L  ActiveHybrid 8AT RWD (340 HP),BMW,4841.0,1847.0,1468.0,1850.0,2009 BMW 5 Series 3.0L  ActiveHybrid 8AT RWD (340 HP),2
824,BMW M3 Sedan (E90) 2008-2011,4.0L V8 7AT RWD (420 HP),BMW,4580.0,1798.0,1448.0,1625.0,BMW M3 Sedan (E90) 2008-2011 4.0L V8 7AT RWD (420 HP),2
825,BMW M3 Cabriolet (E93) 2008-2013,4.0L V8 7AT RWD (420 HP),BMW,4580.0,1778.0,1379.0,1830.0,BMW M3 Cabriolet (E93) 2008-2013 4.0L V8 7AT RWD (420 HP),2
826,2008 BMW 1 Series Convertible (E88),135i 6AT RWD (306 HP),BMW,4359.0,1750.0,1410.0,1585.0,2008 BMW 1 Series Convertible (E88) 135i 6AT RWD (306 HP),1
827,2008 BMW X6,xDrive 50i 6AT AWD (406 HP),BMW,4877.0,1984.0,1689.0,2265.0,2008 BMW X6 xDrive 50i 6AT AWD (406 HP),2
828,BMW 7 Series (F01/02) 2008-2012,760Li 8AT RWD (544 HP),BMW,5212.0,1902.0,1483.0,2150.0,BMW 7 Series (F01/02) 2008-2012 760Li 8AT RWD (544 HP),2
829,2009 BMW 3 Series Sedan (E90),330d xDrive 6MT (245 HP),BMW,4531.0,1816.0,1420.0,1635.0,2009 BMW 3 Series Sedan (E90) 330d xDrive 6MT (245 HP),2
830,2009 BMW 3 Series Touring (E91),335i xDrive 6AT (306 HP),BMW,4526.0,1816.0,1443.0,1705.0,2009 BMW 3 Series Touring (E91) 335i xDrive 6AT (306 HP),2
831,2007 BMW 1 Series Coupe (E82),135i 6AT RWD (306 HP),BMW,4361.0,1748.0,1422.0,1465.0,2007 BMW 1 Series Coupe (E82) 135i 6AT RWD (306 HP),1
832,BMW 6 Series Coupe (E63) 2007-2011,650i 6AT RWD (367 HP),BMW,4818.0,1859.0,1369.0,1645.0,BMW 6 Series Coupe (E63) 2007-2011 650i 6AT RWD (367 HP),2
833,BMW 6 Series Convertible (E64) 2007-2010,650i V8 6AT RWD (367 HP),BMW,4818.0,1859.0,1369.0,1860.0,BMW 6 Series Convertible (E64) 2007-2010 650i V8 6AT RWD (367 HP),2
834,BMW X5 (E70) 2007-2009,3.0L SD 6AT AWD (286 HP),BMW,4854.0,1933.0,1765.0,2085.0,BMW X5 (E70) 2007-2009 3.0L SD 6AT AWD (286 HP),2
835, 2007 BMW 3 Series Cabriolet (E93),330d 6AT RWD (231 HP),BMW,4580.0,1783.0,1384.0,1740.0,2007 BMW 3 Series Cabriolet (E93) 330d 6AT RWD (231 HP),2
836,2007 BMW M5 Touring,5.0L V10 7AT (507 HP),BMW,4854.0,1847.0,1511.0,1955.0,2007 BMW M5 Touring 5.0L V10 7AT (507 HP),2
837,2007 BMW 1 Series 5-door (E87) LCI,123d 6AT RWD (204 HP),BMW,4227.0,1933.0,1430.0,1395.0,2007 BMW 1 Series 5-door (E87) LCI 123d 6AT RWD (204 HP),1
838,2007 BMW 1 Series 3 doors (E81),123d 6AT RWD (204 HP),BMW,4239.0,1748.0,1420.0,1385.0,2007 BMW 1 Series 3 doors (E81) 123d 6AT RWD (204 HP),1
839,BMW X3 (E83) 2007-2010,35d xDrive 6AT AWD (286 HP),BMW,4656.0,1854.0,1674.0,1875.0,BMW X3 (E83) 2007-2010 35d xDrive 6AT AWD (286 HP),2
840,2007 BMW 5 Series,535i xDrive 6AT AWD (306 HP),BMW,4839.0,1849.0,1468.0,1760.0,2007 BMW 5 Series 535i xDrive 6AT AWD (306 HP),2
841,2007 BMW 5 Series Touring,525d xDrive 6AT AWD (197 HP),BMW,4839.0,1849.0,1488.0,1755.0,2007 BMW 5 Series Touring 525d xDrive 6AT AWD (197 HP),2
842,BMW M3 Coupe (E92) 2007-2011,4.0L V8 7AT RWD (420 HP),BMW,4615.0,1816.0,1417.0,1600.0,BMW M3 Coupe (E92) 2007-2011 4.0L V8 7AT RWD (420 HP),2
843,BMW Z4 Coupe (E86) 2006-2009,3.0L si 6MT RWD (265 HP),BMW,4092.0,1781.0,1298.0,1385.0,BMW Z4 Coupe (E86) 2006-2009 3.0L si 6MT RWD (265 HP),1
844,2006 BMW 3 Series Coupe (E92),335xi 6AT RWD (306 HP),BMW,4580.0,1783.0,1394.0,1650.0,2006 BMW 3 Series Coupe (E92) 335xi 6AT RWD (306 HP),2
845,BMW M6 Cabrio (E64) 2006-2010,5.0L V10 6MT RWD (507 HP),BMW,4872.0,1854.0,1372.0,1905.0,BMW M6 Cabrio (E64) 2006-2010 5.0L V10 6MT RWD (507 HP),2
846,BMW Z4 Roadster (E85) 2006-2009,3.0si 6MT RWD (231 HP),BMW,4092.0,1781.0,1298.0,1285.0,BMW Z4 Roadster (E85) 2006-2009 3.0si 6MT RWD (231 HP),1
847,BMW Z4 M Roadster,3.2L 6MT (343 HP),BMW,4092.0,1781.0,1303.0,1410.0,BMW Z4 M Roadster 3.2L 6MT (343 HP),1
848,BMW Z4 M Coupe (E86) 2006-2009,3.2L 6MT (343 HP),BMW,4112.0,1781.0,1288.0,1495.0,BMW Z4 M Coupe (E86) 2006-2009 3.2L 6MT (343 HP),1
849,2005 BMW 3 Series (E90),335d 6AT RWD (286 HP),BMW,4521.0,1816.0,1420.0,1655.0,2005 BMW 3 Series (E90) 335d 6AT RWD (286 HP),2
850,BMW 7 Series (E65/E66) 2005-2007,760Li 6AT RWD (445 HP),BMW,5179.0,1902.0,1491.0,2155.0,BMW 7 Series (E65/E66) 2005-2007 760Li 6AT RWD (445 HP),2
851,2005 BMW M5,5.0L V10 7AT (507 HP),BMW,4854.0,1847.0,1468.0,1830.0,2005 BMW M5 5.0L V10 7AT (507 HP),2
852,2005 BMW 3 Series Touring (E91),335xi 6AT AWD (306 HP),BMW,4521.0,1816.0,1417.0,1705.0,2005 BMW 3 Series Touring (E91) 335xi 6AT AWD (306 HP),2
853,BMW M6 Coupe (E63) 2005-2010,5.0L V10 7AT RWD (507 HP),BMW,4872.0,1854.0,1372.0,1785.0,BMW M6 Coupe (E63) 2005-2010 5.0L V10 7AT RWD (507 HP),2
854,2004 BMW 1 Series 5 doors (E87),130i 6AT RWD (265 HP),BMW,4227.0,1933.0,1430.0,1365.0,2004 BMW 1 Series 5 doors (E87) 130i 6AT RWD (265 HP),1
855,2004 BMW 5 Series Touring,530d 6MT RWD (218 HP),BMW,4844.0,1847.0,1491.0,1760.0,2004 BMW 5 Series Touring 530d 6MT RWD (218 HP),2
856,BMW 6 Series Convertible (E64) 2004-2007,650Ci 6MT RWD (367 HP),BMW,4821.0,1854.0,1374.0,1925.0,BMW 6 Series Convertible (E64) 2004-2007 650Ci 6MT RWD (367 HP),2
857,BMW X3 (E83) 2004-2007,3.0d 5AT AWD (204 HP),BMW,4656.0,1854.0,1674.0,1925.0,BMW X3 (E83) 2004-2007 3.0d 5AT AWD (204 HP),2
858,2003 BMW 3 Series Cabriolet (E46),330Ci 5AT RWD (231 HP),BMW,4488.0,1758.0,1372.0,1605.0,2003 BMW 3 Series Cabriolet (E46) 330Ci 5AT RWD (231 HP),2
859,2003 BMW 3 Series Coupe (E46),330Cd 5AT RWD (204 HP),BMW,4488.0,1758.0,1369.0,1555.0,2003 BMW 3 Series Coupe (E46) 330Cd 5AT RWD (204 HP),1
860,2003 BMW 5 Series (E60),550i V8 6MT RWD (367 HP),BMW,4841.0,2029.0,1468.0,1735.0,2003 BMW 5 Series (E60) 550i V8 6MT RWD (367 HP),2
861,BMW 6 Series Coupe (E63) 2003-2007,650 Ci V8 6MT RWD (367 HP),BMW,4821.0,1854.0,1374.0,1715.0,BMW 6 Series Coupe (E63) 2003-2007 650 Ci V8 6MT RWD (367 HP),2
862,BMW X5 (E53) 2003-2007,4.8is 6AT AWD (360 HP),BMW,4666.0,1872.0,1715.0,2200.0,BMW X5 (E53) 2003-2007 4.8is 6AT AWD (360 HP),2
863,BMW M3 CSL (E46) 2003,3.2L 6AT (360 HP),BMW,4493.0,1781.0,1364.0,1285.0,BMW M3 CSL (E46) 2003 3.2L 6AT (360 HP),1
864,BMW Z4 (E85) 2002-2006,3.0i 5AT RWD (231 HP),BMW,4092.0,1781.0,1298.0,1365.0,BMW Z4 (E85) 2002-2006 3.0i 5AT RWD (231 HP),1
865,2002 BMW 3 Series Sedan (E46),330xd 5AT AWD (204 HP),BMW,4470.0,1740.0,1415.0,1635.0,2002 BMW 3 Series Sedan (E46) 330xd 5AT AWD (204 HP),2
866,BMW M3 Cabriolet (E46) 2001-2007,3.2L 6MT (343 HP),BMW,4493.0,1781.0,1369.0,1630.0,BMW M3 Cabriolet (E46) 2001-2007 3.2L 6MT (343 HP),2
867,2001 BMW 3 Series Compact (E46/5),325ti 5AT RWD (192 HP),BMW,4262.0,1750.0,1407.0,1440.0,2001 BMW 3 Series Compact (E46/5) 325ti 5AT RWD (192 HP),1
868,2001 BMW 3 Series Touring (E46),330xd 5AT (184 HP),BMW,4478.0,1740.0,1410.0,1685.0,2001 BMW 3 Series Touring (E46) 330xd 5AT (184 HP),2
869,BMW 7 Series (E65/E66) 2001-2005,760i 6AT RWD (445 HP),BMW,5029.0,1902.0,1491.0,2090.0,BMW 7 Series (E65/E66) 2001-2005 760i 6AT RWD (445 HP),2
870,2000 BMW M3 Coupe,3.2L 6MT RWD (343 HP),BMW,4493.0,1781.0,1372.0,1470.0,2000 BMW M3 Coupe 3.2L 6MT RWD (343 HP),1
871,2000 BMW 3 Series Cabriolet,330Ci 5AT RWD (231 HP),BMW,4491.0,1760.0,1369.0,1595.0,2000 BMW 3 Series Cabriolet 330Ci 5AT RWD (231 HP),1
872,2000 BMW 5 Series,530d 5MT RWD (193 HP),BMW,4775.0,1801.0,1435.0,1700.0,2000 BMW 5 Series 530d 5MT RWD (193 HP),2
873,2000 BMW X5 (E53),4.4i 5AT AWD (286 HP),BMW,4666.0,1872.0,1715.0,2180.0,2000 BMW X5 (E53) 4.4i 5AT AWD (286 HP),2
874,BMW Z8 Roadster (E52) 2000-2003,4.9l V8 6MT (400 HP),BMW,4399.0,1829.0,1318.0,1590.0,BMW Z8 Roadster (E52) 2000-2003 4.9l V8 6MT (400 HP),1
875,1999 BMW 3 Series Touring,330xd 5AT (184 HP),BMW,4481.0,1740.0,1410.0,1710.0,1999 BMW 3 Series Touring 330xd 5AT (184 HP),2
876,1999 BMW 3 Series Coupe (E46),330Ci 5AT RWD (231 HP),BMW,4491.0,1760.0,1369.0,1465.0,1999 BMW 3 Series Coupe (E46) 330Ci 5AT RWD (231 HP),1
877,1998 BMW M5,4.9L V8 6MT RWD (400 HP),BMW,4783.0,1801.0,1438.0,1695.0,1998 BMW M5 4.9L V8 6MT RWD (400 HP),2
878,BMW 7 Series (E38) 1998-2001,750iL 5AT RWD (326 HP),BMW,5123.0,1862.0,1435.0,1995.0,BMW 7 Series (E38) 1998-2001 750iL 5AT RWD (326 HP),2
879,BMW M Coupe (E36) 1998-2002,3.2L 5MT (321 HP),BMW,4026.0,1740.0,1280.0,1390.0,BMW M Coupe (E36) 1998-2002 3.2L 5MT (321 HP),1
880,BMW Z3 Coupe (E36) 1998-2002,3.0i 5MT (231 HP),BMW,4026.0,1740.0,1306.0,1330.0,BMW Z3 Coupe (E36) 1998-2002 3.0i 5MT (231 HP),1
881,1997 BMW 3 Series (E46),330xi 5AT RWD (231 HP),BMW,4470.0,1740.0,1415.0,1540.0,1997 BMW 3 Series (E46) 330xi 5AT RWD (231 HP),1
882,1997 BMW 5 Series Touring,523i 5MT RWD (170 HP),BMW,4801.0,1801.0,1440.0,1890.0,1997 BMW 5 Series Touring 523i 5MT RWD (170 HP),2
883,BMW M Roadster (E36) 1997-2002,3.2L 5MT RWD (325 HP),BMW,4026.0,1740.0,1288.0,1350.0,BMW M Roadster (E36) 1997-2002 3.2L 5MT RWD (325 HP),1
884,BMW L7 (E38) 1997-2001,5.4L V12 5AT RWD (326 HP),BMW,5370.0,1859.0,1420.0,2120.0,BMW L7 (E38) 1997-2001 5.4L V12 5AT RWD (326 HP),2
885,BMW Z3 Roadster (E36) 1996-2003,2.2i 5AT RWD (170 HP),BMW,4049.0,1740.0,1293.0,1345.0,BMW Z3 Roadster (E36) 1996-2003 2.2i 5AT RWD (170 HP),1
886,1995 BMW 5 Series,540i 5AT RWD (286 HP),BMW,4780.0,1801.0,1440.0,1635.0,1995 BMW 5 Series 540i 5AT RWD (286 HP),2
887,1994 BMW 3 Series Compact (E36/5),323ti 5AT RWD (170 HP),BMW,4209.0,1699.0,1389.0,1290.0,1994 BMW 3 Series Compact (E36/5) 323ti 5AT RWD (170 HP),1
888,BMW M3 Sedan (E36) 1994-1998,3.0L 5MT RWD (286 HP),BMW,4430.0,1709.0,1359.0,1460.0,BMW M3 Sedan (E36) 1994-1998 3.0L 5MT RWD (286 HP),1
889,BMW M3 Cabriolet (E36) 1994-1999,3.2L 5MT RWD (321 HP),BMW,4430.0,1709.0,1339.0,1560.0,BMW M3 Cabriolet (E36) 1994-1999 3.2L 5MT RWD (321 HP),1
890,BMW 7 Series (E38) 1994-1998,750iL 5AT RWD (326 HP),BMW,5123.0,1859.0,1420.0,1995.0,BMW 7 Series (E38) 1994-1998 750iL 5AT RWD (326 HP),2
891,1993 BMW 3 Series Cabriolet (E36),328i 5AT RWD (193 HP),BMW,4430.0,1709.0,1349.0,1465.0,1993 BMW 3 Series Cabriolet (E36) 328i 5AT RWD (193 HP),1
892,1992 BMW 3 Series Coupe (E36),325i 5MT RWD (192 HP),BMW,4432.0,1796.0,1392.0,1380.0,1992 BMW 3 Series Coupe (E36) 325i 5MT RWD (192 HP),1
893,BMW M3 Coupe (E36) 1992-1998,3.2L 5MT RWD (321 HP),BMW,4432.0,1796.0,1336.0,1460.0,BMW M3 Coupe (E36) 1992-1998 3.2L 5MT RWD (321 HP),1
894,1992 BMW 5 Series Touring,540i V8 5AT RWD (286 HP),BMW,4719.0,1750.0,1417.0,1690.0,1992 BMW 5 Series Touring 540i V8 5AT RWD (286 HP),2
895,1992 BMW M5 Touring,3.8,BMW,4719.0,1750.0,1400.0,1785.0,1992 BMW M5 Touring 3.8,2
896,1991 BMW 3 Series (E36),325tds 5AT (143 HP),BMW,4430.0,1699.0,1389.0,1400.0,1991 BMW 3 Series (E36) 325tds 5AT (143 HP),1
897,1990 BMW 8 Series,850Ci 5AT RWD (326 HP),BMW,4780.0,1854.0,1341.0,1880.0,1990 BMW 8 Series 850Ci 5AT RWD (326 HP),2
898,1988 BMW 3 Series Touring (E30),325ix 4AT (170 HP),BMW,4321.0,1641.0,1379.0,1370.0,1988 BMW 3 Series Touring (E30) 325ix 4AT (170 HP),1
899,BMW Z1 (E30) 1988-1991,2.5L 5MT (170 HP),BMW,3950.0,1801.0,1278.0,1250.0,BMW Z1 (E30) 1988-1991 2.5L 5MT (170 HP),1
900,1988 BMW 5 Series,540i 5AT RWD (286 HP),BMW,4719.0,1750.0,1412.0,1650.0,1988 BMW 5 Series 540i 5AT RWD (286 HP),2
901,1988 BMW M5,3.5L 5MT (316 HP),BMW,4719.0,1750.0,1412.0,1670.0,1988 BMW M5 3.5L 5MT (316 HP),2
902,1986 BMW 3 Series Convertible (E30),320i 4AT RWD (129 HP),BMW,4321.0,1641.0,1369.0,1300.0,1986 BMW 3 Series Convertible (E30) 320i 4AT RWD (129 HP),1
903,BMW M3 Coupe (E30) 1986-1992,2.3L 5MT RWD (200 HP),BMW,4346.0,1679.0,1364.0,1240.0,BMW M3 Coupe (E30) 1986-1992 2.3L 5MT RWD (200 HP),1
904,BMW 7 Series (E32) 1986-1994,750iL 4AT RWD (300 HP),BMW,5024.0,1844.0,1412.0,1860.0,BMW 7 Series (E32) 1986-1994 750iL 4AT RWD (300 HP),2
905,1985 BMW M5,3.5L 5MT (286 HP),BMW,4620.0,1699.0,1400.0,1445.0,1985 BMW M5 3.5L 5MT (286 HP),1
906,1984 BMW M635 CSi (E24),3.5L 5MT (286 HP),BMW,4755.0,1725.0,1354.0,1505.0,1984 BMW M635 CSi (E24) 3.5L 5MT (286 HP),1
907,1983 BMW 3 Series Coupe (E30),325ix 4AT RWD (170 HP),BMW,4321.0,1641.0,1379.0,1235.0,1983 BMW 3 Series Coupe (E30) 325ix 4AT RWD (170 HP),1
908,1983 BMW 3 Series four-door (E30),325ix 5MT RWD (170 HP),BMW,4321.0,1641.0,1379.0,1300.0,1983 BMW 3 Series four-door (E30) 325ix 5MT RWD (170 HP),1
909,1981 BMW 5 Series,535i 4AT RWD (218 HP),BMW,4620.0,1699.0,1415.0,1390.0,1981 BMW 5 Series 535i 4AT RWD (218 HP),1
910,BMW M535i,3.5L 5MT RWD (218 HP),BMW,4618.0,1689.0,1422.0,1390.0,BMW M535i 3.5L 5MT RWD (218 HP),1
911,BMW 635 CSi (E24) 1978-1989,3.5L 5MT (218 HP),BMW,4755.0,1753.0,1384.0,1501.0,BMW 635 CSi (E24) 1978-1989 3.5L 5MT (218 HP),1
912,BMW M1 (E26) 1978-1981,3.5,BMW,4359.0,1824.0,1138.0,1300.0,BMW M1 (E26) 1978-1981 3.5,1
913,BMW 7 Series (E23) 1977-1986,733i 3MT RWD (177 HP),BMW,4859.0,1798.0,1430.0,1645.0,BMW 7 Series (E23) 1977-1986 733i 3MT RWD (177 HP),2
914,BMW 630 CS (E24) 1976-1979,3.0L 4MT (185 HP),BMW,4755.0,1753.0,1384.0,1450.0,BMW 630 CS (E24) 1976-1979 3.0L 4MT (185 HP),1
915,1975 BMW 3 Series (E21),323i 3AT RWD (143 HP),BMW,4359.0,1610.0,1379.0,1155.0,1975 BMW 3 Series (E21) 323i 3AT RWD (143 HP),1
916,BMW 2002 Turbo,2.0L 4MT RWD (170 HP),BMW,4219.0,1621.0,1410.0,1060.0,BMW 2002 Turbo 2.0L 4MT RWD (170 HP),1
917,1972 BMW 5 Series,530i 4MT RWD (178 HP),BMW,4618.0,1689.0,1420.0,1560.0,1972 BMW 5 Series 530i 4MT RWD (178 HP),1
918,BMW 3.0 CSL (E9) 1971-1975,3.0L 4MT RWD (205 HP),BMW,4630.0,1811.0,1369.0,1250.0,BMW 3.0 CSL (E9) 1971-1975 3.0L 4MT RWD (205 HP),1
919,BMW 3.0 CSi 1971-1975,3.0L 4MT (200 HP),BMW,4658.0,1687.0,1361.0,1420.0,BMW 3.0 CSi 1971-1975 3.0L 4MT (200 HP),1
920,BMW 2002 1968-1975,2.0L Tii 5MT RWD (130 HP),BMW,4229.0,1590.0,1410.0,1010.0,BMW 2002 1968-1975 2.0L Tii 5MT RWD (130 HP),1
921,1968 BMW 2800 CS,2.8L 3AT RWD (170 HP),BMW,4658.0,1681.0,1377.0,1350.0,1968 BMW 2800 CS 2.8L 3AT RWD (170 HP),1
922,BMW 1600 1966-1975,1.6L 4MT (84 HP),BMW,4229.0,1588.0,1410.0,1050.0,BMW 1600 1966-1975 1.6L 4MT (84 HP),1
925,1962 BMW 3200 CS,3.2L V8 4MT (160 HP),BMW,4379.0,1720.0,1461.0,1500.0,1962 BMW 3200 CS 3.2L V8 4MT (160 HP),1
926,1956 BMW 507 TS Coupe,3.2L V8 4MT RWD (150 HP),BMW,4397.0,1651.0,1207.0,1465.0,1956 BMW 507 TS Coupe 3.2L V8 4MT RWD (150 HP),1
930,1955 BMW isetta,0.6,BMW,2946.0,1372.0,1422.0,510.0,1955 BMW isetta 0.6,1
2109,2024 Ford Kuga,1.5L EcoBoost 6MT FWD (150 HP),FORD,4605.0,1882.0,1679.0,,2024 Ford Kuga 1.5L EcoBoost 6MT FWD (150 HP),
2110,2025 Ford Explorer,3.0L EcoBoost V6 10AT AWD (405 HP),FORD,5047.0,2004.0,1768.0,2101.0,2025 Ford Explorer 3.0L EcoBoost V6 10AT AWD (405 HP),2
2111,2025 Ford Expedition,3.5L EcoBoost V6 10AT RWD (406 HP),FORD,5331.0,2032.0,1984.0,2451.0,2025 Ford Expedition 3.5L EcoBoost V6 10AT RWD (406 HP),2
2112,2024 Ford Mustang GT Convertible,5.0L V8 10AT SelectShift RWD ,FORD,4811.0,1915.0,1392.0,1784.0,2024 Ford Mustang GT Convertible 5.0L V8 10AT SelectShift RWD,2
2113,2024 Ford Mustang GT,5.0L V8 10AT SelectShift RWD ,FORD,4811.0,1915.0,1397.0,,2024 Ford Mustang GT 5.0L V8 10AT SelectShift RWD,
2114,2024 Ford Mustang Dark Horse,5.0L V8 10AT SelectShift RWD ,FORD,4818.0,1918.0,1402.0,1702.0,2024 Ford Mustang Dark Horse 5.0L V8 10AT SelectShift RWD,2
